Probe	Chr	StartPos	STRName	Strand
3330	10	133911682	trf115794_trf115795_trf115796	P
3331	10	134449587	trf116324	M
3332	10	134449849	trf116324	P
3333	11	383098	trf117516	M
3334	11	383355	trf117516	P
3335	11	710517	trf117796	M
3336	11	710850	trf117796	P
3337	11	1122060	trf118076	M
3338	11	1122313	trf118076	P
3339	11	1963537	trf118780	M
3340	11	1963795	trf118780	P
3341	11	2192133	THO1	M
3342	11	2192394	THO1	P
3343	11	2196862	trf118973	M
3344	11	2197133	trf118973	P
3345	11	4703339	OR51E2	M
3346	11	4703597	OR51E2	P
3347	11	4912098	trf119950	M
3348	11	4912353	trf119950	P
3349	11	5060675	trf120000	M
3350	11	5060951	trf120000	P
3351	11	5384403	trf120098	M
3352	11	5384657	trf120098	P
3353	11	5559043	trf120141	M
3354	11	5559343	trf120141	P
3355	11	5576550	trf120146	M
3356	11	5576810	trf120146	P
3357	11	5874388	trf120255	M
3358	11	5874699	trf120255	P
3359	11	5959163	trf120277	M
3360	11	5959570	trf120277	P
3361	11	6120629	trf120315	M
3362	11	6120881	trf120315	P
3363	11	6808750	trf120482	M
3364	11	6809007	trf120482	P
3365	11	6845191	trf120493	M
3366	11	6845449	trf120493	P
3367	11	7877482	trf120711	M
3368	11	7877743	trf120711	P
3369	11	8246789	trf120796	M
3370	11	8247055	trf120796	P
3371	11	8483838	trf120841	M
3372	11	8484103	trf120841	P
3373	11	8627798	trf120879	M
3374	11	8628060	trf120879	P
3375	11	10959421	trf121576	M
3376	11	10959681	trf121576	P
3377	11	11098181	trf121616	M
3378	11	11098439	trf121616	P
3379	11	13305561	trf122080	M
3380	11	13305826	trf122080	P
3381	11	14162359	nc-SPON1	M
3382	11	14162613	nc-SPON1	P
3383	11	15320319	trf122562_trf122563_trf122564	M
3384	11	15320579	trf122562_trf122563_trf122564	P
3385	11	17086112	trf123063_trf123064	M
3386	11	17086330	trf123063_trf123064	P
3387	11	17510109	trf123197	M
3388	11	17510369	trf123197	P
3389	11	19165852	trf123660	M
3390	11	19166114	trf123660	P
3391	11	19281062	trf123677	M
3392	11	19281321	trf123677	P
3393	11	21984290	trf124423_trf124424	M
3394	11	21984314	trf124423_trf124424	M
3395	11	21984548	trf124423_trf124424	P
3396	11	21984571	trf124423_trf124424	P
3397	11	22404447	trf124539	M
3398	11	22404714	trf124539	P
3399	11	22808952	trf124681	M
3400	11	22809215	trf124681	P
3401	11	23437439	trf124846	M
3402	11	23437698	trf124846	P
3403	11	23496909	trf124867	M
3404	11	23497184	trf124867	P
3405	11	25423983	trf125568_trf125569	M
3406	11	25423994	trf125568_trf125569	M
3407	11	25424244	trf125568_trf125569	P
3408	11	25424254	trf125568_trf125569	P
3409	11	25594321	trf125620	M
3410	11	25594583	trf125620	P
3411	11	25936960	trf125773	M
3412	11	25937217	trf125773	P
3413	11	25994313	trf125788	M
3414	11	25994563	trf125788	P
3415	11	26304749	trf125871	M
3416	11	26305006	trf125871	P
3417	11	26680565	trf126004	M
3418	11	26680828	trf126004	P
3419	11	28138632	trf126364_trf126365	M
3420	11	28138890	trf126364_trf126365	P
3421	11	30894786	trf127073	M
3422	11	30895046	trf127073	P
3423	11	31362832	trf127191	M
3424	11	31363023	trf127191	P
3425	11	32213141	trf127403	M
3426	11	32213384	trf127403	P
3427	11	33576505	trf127900_trf127901	M
3428	11	33576767	trf127900_trf127901	P
3429	11	34640081	trf128228	M
3430	11	34640212	trf128228	P
3431	11	34944235	trf128300	M
3432	11	34944497	trf128300	P
3433	11	36291602	trf128618	M
3434	11	36291861	trf128618	P
3435	11	38618811	trf129312	M
3436	11	38619071	trf129312	P
3437	11	39197562	trf129466	M
3438	11	39197931	trf129466	P
3439	11	41910845	trf130294	M
3440	11	41910931	trf130294	M
3441	11	41911101	trf130294	P
3442	11	41911192	trf130294	P
3443	11	43610084	trf130787	M
3444	11	43610347	trf130787	P
3445	11	43727212	trf130829	M
3446	11	43727458	trf130829	P
3447	11	43831697	trf130857_trf130858	M
3448	11	43831799	trf130857_trf130858	M
3449	11	43831957	trf130857_trf130858	P
3450	11	43832059	trf130857_trf130858	P
3451	11	44140561	trf130940	M
3452	11	44140822	trf130940	P
3453	11	44314573	trf130982_trf130983	M
3454	11	44314834	trf130982_trf130983	P
3455	11	46773669	trf131706	M
3456	11	46773933	trf131706	P
3457	11	48384647	trf132343	M
3458	11	48384904	trf132343	P
3459	11	55583030	trf133837_trf133838	M
3460	11	55583348	trf133837_trf133838	P
3461	11	56205822	trf134025	M
3462	11	56205998	trf134025	P
3463	11	56514533	trf134117	M
3464	11	56514798	trf134117	P
3465	11	57248889	trf134339	M
3466	11	57249149	trf134339	P
3467	11	59236029	trf134879	M
3468	11	59236319	trf134879	P
3469	11	59721950	trf135065	M
3470	11	59722213	trf135065	P
3471	11	63061322	trf136282	M
3472	11	63061582	trf136282	P
3473	11	63149510	SLC22A9	M
3474	11	63149770	SLC22A9	P
3475	11	70609991	trf139465	M
3476	11	70610259	trf139465	P
3477	11	72307367	trf140254	M
3478	11	72307626	trf140254	P
3479	11	74336452	POLD3	M
3480	11	74336718	POLD3	P
3481	11	75694254	UVRAG	M
3482	11	75694514	UVRAG	P
3483	11	76560005	trf141557	M
3484	11	76560346	trf141557	P
3485	11	77783954	NDUFC2	M
3486	11	77784217	NDUFC2	P
3487	11	79466907	trf142420	M
3488	11	79467167	trf142420	P
3489	11	80070381	trf142580	M
3490	11	80070671	trf142580	P
3491	11	80619771	trf142734	M
3492	11	80620103	trf142734	P
3493	11	87584659	trf144713_trf144714	M
3494	11	87584715	trf144713_trf144714	M
3495	11	87584917	trf144713_trf144714	P
3496	11	87584979	trf144713_trf144714	P
3497	11	88927693	trf145129	M
3498	11	88927952	trf145129	P
3499	11	90841689	trf145692_trf145694	M
3500	11	90841947	trf145692_trf145694	P
3501	11	91235175	trf145836	M
3502	11	91235439	trf145836	P
3503	11	91251771	trf145843	M
3504	11	91252031	trf145843	P
3505	11	91752119	trf145951_trf145952	M
3506	11	91752425	trf145951_trf145952	P
3507	11	91875351	trf145975	M
3508	11	91875622	trf145975	P
3509	11	92026603	trf146036	M
3510	11	92026860	trf146036	P
3511	11	94641762	trf146664_trf146665	M
3512	11	94641833	trf146664_trf146665	M
3513	11	94642031	trf146664_trf146665	P
3514	11	94642085	trf146664_trf146665	P
3515	11	95675047	trf146919	M
3516	11	95675295	trf146919	P
3517	11	96667295	trf147124	M
3518	11	96667555	trf147124	P
3519	11	96849453	trf147160	M
3520	11	96849677	trf147160	P
3521	11	98291831	trf147586	M
3522	11	98292128	trf147586	P
3523	11	99499184	trf147953	M
3524	11	99499452	trf147953	P
3525	11	100174173	trf148113	M
3526	11	100174426	trf148113	P
3527	11	102193317	nc-BIRC3	M
3528	11	102193581	nc-BIRC3	P
3529	11	102472615	trf148683	M
3530	11	102473015	trf148683	P
3531	11	104877851	CASP5_1	M
3532	11	104878107	CASP5_1	P
3533	11	104879518	CASP5_2	M
3534	11	104879778	CASP5_2	P
3535	11	107153572	trf149995_trf149996	M
3536	11	107153878	trf149995_trf149996	P
3537	11	108114721	ATM_1	M
3538	11	108114977	ATM_1	P
3539	11	108143161	ATM_2	M
3540	11	108143425	ATM_2	P
3541	11	108216304	ATM_3	M
3542	11	108216567	ATM_3	P
3543	11	109954877	trf150840	M
3544	11	109954905	trf150840	M
3545	11	109955138	trf150840	P
3546	11	109955165	trf150840	P
3547	11	111984049	trf151398	M
3548	11	111984324	trf151398	P
3549	11	112143610	trf151466	M
3550	11	112143657	trf151466	M
3551	11	112143885	trf151466	P
3552	11	112143992	trf151466	P
3553	11	114103709	trf151961	M
3554	11	114103981	trf151961	P
3555	11	115178761	trf152295	M
3556	11	115179014	trf152295	P
3557	11	115574443	trf152403	M
3558	11	115574704	trf152403	P
3559	11	116414338	trf152627	M
3560	11	116414409	trf152627	M
3561	11	116414595	trf152627	P
3562	11	116414666	trf152627	P
3563	11	116496905	trf152645	M
3564	11	116496992	trf152645	M
3565	11	116497166	trf152645	P
3566	11	116497270	trf152645	P
3567	11	117697683	trf153039	M
3568	11	117697943	trf153039	P
3569	11	119968267	trf153781	M
3570	11	119968527	trf153781	P
3571	11	120347720	trf153887	M
3572	11	120347981	trf153887	P
3573	11	122554334	trf154567	M
3574	11	122554594	trf154567	P
3575	11	123720031	trf154985	M
3576	11	123720272	trf154985	P
3577	11	124281506	trf155142	M
3578	11	124281768	trf155142	P
3579	11	125480443	trf155516	M
3580	11	125480777	trf155516	P
3581	11	125505326	CHEK1_1_CHEK1_2	M
3582	11	125505441	CHEK1_1_CHEK1_2	P
3583	11	125845144	trf155592	M
3584	11	125845402	trf155592	P
3585	11	126922717	trf155892	M
3586	11	126922977	trf155892	P
3587	11	128293923	trf156305	M
3588	11	128294183	trf156305	P
3589	11	130394584	trf156924	M
3590	11	130394842	trf156924	P
3591	11	130872271	trf157027_D11S4463	M
3592	11	130872533	trf157027_D11S4463	P
3593	11	131195356	trf157125	M
3594	11	131195615	trf157125	P
3595	11	131911016	trf157328	M
3596	11	131911296	trf157328	P
3597	11	131971369	trf157351	M
3598	11	131971628	trf157351	P
3599	11	133234779	trf157670	M
3600	11	133235034	trf157670	P
3601	12	970193	WNK1	M
3602	12	970454	WNK1	P
3603	12	3022260	trf159372	M
3604	12	3022600	trf159372	P
3605	12	3587357	trf159554	M
3606	12	3587515	trf159554	P
3607	12	3668021	trf159571	M
3608	12	3668241	trf159571	P
3609	12	4360671	trf159780	M
3610	12	4361033	trf159780	P
3611	12	4994230	trf159946	M
3612	12	4994491	trf159946	P
3613	12	5522369	trf160063	M
3614	12	5522614	trf160063	P
3615	12	5966860	trf160206	M
3616	12	5967142	trf160206	P
3617	12	6093028	vWA	M
3618	12	6093288	vWA	P
3619	12	7353574	trf160773	M
3620	12	7353689	trf160773	M
3621	12	7353838	trf160773	P
3622	12	7353949	trf160773	P
3623	12	7948703	trf161027	M
3624	12	7948970	trf161027	P
3625	12	7949032	trf161027	P
3626	12	8157471	trf161126	M
3627	12	8157786	trf161126	P
3628	12	11243475	trf162115	M
3629	12	11243874	trf162115	P
3630	12	11913692	trf162295	M
3631	12	11913949	trf162295	P
3632	12	12046669	trf162329	M
3633	12	12046942	trf162329	P
3634	12	12449911	D12S391	M
3635	12	12450173	D12S391	P
3636	12	13606395	trf162847	M
3637	12	13606657	trf162847	P
3638	12	17014979	trf163804	M
3639	12	17015240	trf163804	P
3640	12	17277192	trf163870	M
3641	12	17277589	trf163870	P
3642	12	17662641	trf163994	M
3643	12	17662735	trf163994	M
3644	12	17662894	trf163994	P
3645	12	17663093	trf163994	P
3646	12	17880026	trf164062	M
3647	12	17880132	trf164062	M
3648	12	17880317	trf164062	P
3649	12	17880406	trf164062	P
3650	12	17882864	trf164064	M
3651	12	17883155	trf164064	P
3652	12	19770560	trf164659	M
3653	12	19770869	trf164659	P
3654	12	22068109	trf165340	M
3655	12	22068542	trf165340	P
3656	12	23729976	trf165807	M
3657	12	23730255	trf165807	P
3658	12	24132553	trf165919	M
3659	12	24132917	trf165919	P
3660	12	24588467	trf166054	M
3661	12	24588732	trf166054	P
3662	12	24907230	trf166119	M
3663	12	24907507	trf166119	P
3664	12	24948790	trf166129	M
3665	12	24949050	trf166129	P
3666	12	26103117	trf166462_trf166463	M
3667	12	26103359	trf166462_trf166463	P
3668	12	26566889	trf166588	M
3669	12	26567149	trf166588	P
3670	12	27387046	trf166846	M
3671	12	27387306	trf166846	P
3672	12	29920613	trf167516	M
3673	12	29920874	trf167516	P
3674	12	30047084	trf167551	M
3675	12	30047344	trf167551	P
3676	12	30404794	trf167619	M
3677	12	30405052	trf167619	P
3678	12	30983531	trf167733	M
3679	12	30983793	trf167733	P
3680	12	33086619	trf168494	M
3681	12	33086896	trf168494	P
3682	12	39189507	trf169627	M
3683	12	39189721	trf169627	P
3684	12	42039293	trf170449_trf170450	M
3685	12	42039782	trf170449_trf170450	P
3686	12	42313571	trf170517	M
3687	12	42313832	trf170517	P
3688	12	43266775	trf170843_trf170844	M
3689	12	43267037	trf170843_trf170844	P
3690	12	44062633	trf171009	M
3691	12	44062754	trf171009	P
3692	12	47416955	trf171871	M
3693	12	47417216	trf171871	P
3694	12	47935555	trf172024	M
3695	12	47935817	trf172024	P
3696	12	50791424	trf173187	M
3697	12	50791668	trf173187	P
3698	12	55089083	trf174669	M
3699	12	55089364	trf174669	P
3700	12	55089435	trf174669	P
3701	12	56492248	ERBB3	M
3702	12	56492507	ERBB3	P
3703	12	57422418	MYO1A	M
3704	12	57422678	MYO1A	P
3705	12	58202354	nc-AVIL	M
3706	12	58202604	nc-AVIL	P
3707	12	59217422	trf176070	M
3708	12	59217682	trf176070	P
3709	12	59830597	trf176231	M
3710	12	59830975	trf176231	P
3711	12	61470142	trf176735	M
3712	12	61470422	trf176735	P
3713	12	67991976	trf178506	M
3714	12	67992236	trf178506	P
3715	12	68648105	trf178647_trf178648	M
3716	12	68648146	trf178647_trf178648	M
3717	12	68648343	trf178647_trf178648	P
3718	12	68648401	trf178647_trf178648	P
3719	12	69232956	MDM2_1_MDM2_2	M
3720	12	69233082	MDM2_1_MDM2_2	M
3721	12	69233218	MDM2_1_MDM2_2	P
3722	12	69233340	MDM2_1_MDM2_2	P
3723	12	69504535	trf178904	M
3724	12	69504818	trf178904	P
3725	12	71122190	trf179435	M
3726	12	71122489	trf179435	P
3727	12	72415030	trf179787	M
3728	12	72415300	trf179787	P
3729	12	73786787	trf180125	M
3730	12	73787106	trf180125	P
3731	12	75705339	trf180739_trf180740	M
3732	12	75705599	trf180739_trf180740	P
3733	12	78253257	trf181426	M
3734	12	78253623	trf181426	P
3735	12	78537247	trf181521_trf181522	M
3736	12	78537570	trf181521_trf181522	P
3737	12	78631172	trf181565	M
3738	12	78631449	trf181565	P
3739	12	79019490	trf181669	M
3740	12	79019730	trf181669	P
3741	12	79645609	trf181869	M
3742	12	79645863	trf181869	P
3743	12	81342516	trf182489	M
3744	12	81342816	trf182489	P
3745	12	81487867	trf182529	M
3746	12	81488128	trf182529	P
3747	12	83420384	trf183130	M
3748	12	83420646	trf183130	P
3749	12	84692971	trf183459	M
3750	12	84693209	trf183459	P
3751	12	84721521	trf183481	M
3752	12	84721739	trf183481	P
3753	12	85108199	trf183575	M
3754	12	85108459	trf183575	P
3755	12	87702191	trf184358	M
3756	12	87702434	trf184358	P
3757	12	89885322	trf184952_trf184953	M
3758	12	89885582	trf184952_trf184953	P
3759	12	90694904	trf185175	M
3760	12	90695156	trf185175	P
3761	12	90823416	trf185207	P
3762	12	90823310	trf185207	M
3763	12	92922224	trf185845	M
3764	12	92922506	trf185845	P
3765	12	95390810	trf186580_trf186581	M
3766	12	95391067	trf186580_trf186581	P
3767	12	96339672	trf186940	M
3768	12	96339938	trf186940	P
3769	12	96938037	trf187176	M
3770	12	96938311	trf187176	P
3771	12	97494957	trf187344	M
3772	12	97495219	trf187344	P
3773	12	98500889	trf187630	M
3774	12	98501151	trf187630	P
3775	12	98603301	trf187649	M
3776	12	98603653	trf187649	P
3777	12	99516646	trf187905_trf187906_trf187907	M
3778	12	99516918	trf187905_trf187906_trf187907	P
3779	12	101498207	trf188461_trf188462	M
3780	12	101498316	trf188461_trf188462	M
3781	12	101498469	trf188461_trf188462	P
3782	12	101498584	trf188461_trf188462	P
3783	12	103097857	trf188909	M
3784	12	103098118	trf188909	P
3785	12	103312176	trf188973	M
3786	12	103312433	trf188973	P
3787	12	104378673	trf189270_trf189271_trf189272_trf189273	M
3788	12	104379034	trf189270_trf189271_trf189272_trf189273	P
3789	12	104981494	trf189485_trf189486	M
3790	12	104981660	trf189485_trf189486	P
3791	12	104981767	trf189485_trf189486	P
3792	12	106772294	trf190015	M
3793	12	106772563	trf190015	P
3794	12	109846949	trf191069	M
3795	12	109847208	trf191069	P
3796	12	113165008	trf192490	M
3797	12	113165340	trf192490	P
3798	12	114726898	trf193171_trf193172	M
3799	12	114727152	trf193171_trf193172	P
3800	12	115341772	trf193536	M
3801	12	115341829	trf193536	M
3802	12	115342033	trf193536	P
3803	12	115342097	trf193536	P
3804	12	115584906	trf193614	M
3805	12	115585166	trf193614	P
3806	12	116082644	trf193842	M
3807	12	116082878	trf193842	P
3808	12	117637416	trf194444	M
3809	12	117637687	trf194444	P
3810	12	117833694	trf194547	M
3811	12	117833954	trf194547	P
3812	12	119574139	trf195219	M
3813	12	119574400	trf195219	P
3814	12	120163979	trf195465	M
3815	12	120164286	trf195465	P
3816	12	124688315	trf197451	M
3817	12	124688578	trf197451	P
3818	12	125171920	trf197738	M
3819	12	125172183	trf197738	P
3820	12	126853955	trf198355	M
3821	12	126854215	trf198355	P
3822	12	127502594	trf198650	M
3823	12	127502899	trf198650	P
3824	12	127512114	trf198654	M
3825	12	127512424	trf198654	P
3826	12	127515148	trf198663	M
3827	12	127515511	trf198663	P
3828	12	128455679	trf199026	M
3829	12	128455939	trf199026	P
3830	12	128805589	trf199231	M
3831	12	128805849	trf199231	P
3832	12	129458324	trf199566_trf199567	M
3833	12	129458583	trf199566_trf199567	P
3834	12	130601504	trf200161	M
3835	12	130601763	trf200161	P
3836	12	130632778	trf200179	M
3837	12	130633037	trf200179	P
3838	12	131733692	trf200786	M
3839	12	131733952	trf200786	P
3840	12	132643435	trf201339	M
3841	12	132643695	trf201339	P
3842	12	133318648	trf202057	M
3843	12	133318906	trf202057	P
3844	12	133378043	trf202111	M
3845	12	133378303	trf202111	P
3846	13	22819611	trf203882_trf203885	M
3847	13	22819867	trf203882_trf203885	P
3848	13	22819769	trf203882_trf203885	M
3849	13	22819839	trf203882_trf203885	M
3850	13	22820023	trf203882_trf203885	P
3851	13	22820105	trf203882_trf203885	P
3852	13	23161084	trf203986	M
3853	13	23161349	trf203986	P
3854	13	26084173	trf204887	M
3855	13	26084427	trf204887	P
3856	13	27255193	WASF3	M
3857	13	27255457	WASF3	P
3858	13	27912355	trf205426	M
3859	13	27912598	trf205426	P
3860	13	28431417	trf205582	M
3861	13	28431679	trf205582	P
3862	13	28611192	FLT3	M
3863	13	28611451	FLT3	P
3864	13	32072505	trf206647	M
3865	13	32072772	trf206647	P
3866	13	32376307	RXFP2	M
3867	13	32376567	RXFP2	P
3868	13	32906455	BRCA2_1	M
3869	13	32906688	BRCA2_1	P
3870	13	32910965	BRCA2_3	M
3871	13	32911227	BRCA2_3	P
3872	13	32911237	BRCA2_4	M
3873	13	32911505	BRCA2_4	P
3874	13	32912213	BRCA2_5	M
3875	13	32912467	BRCA2_5	P
3876	13	32913445	BRCA2_6	M
3877	13	32913719	BRCA2_6	P
3878	13	32913661	BRCA2_7	M
3879	13	32913927	BRCA2_7	P
3880	13	32914721	BRCA2_8	M
3881	13	32915065	BRCA2_8	P
3882	13	32953502	BRCA2_9	M
3883	13	32953767	BRCA2_9	P
3884	13	32953823	BRCA2_10	M
3885	13	32954085	BRCA2_10	P
3886	13	32954077	BRCA2_11	M
3887	13	32954351	BRCA2_11	P
3888	13	33486740	trf207023_trf207024	M
3889	13	33486867	trf207023_trf207024	M
3890	13	33487006	trf207023_trf207024	P
3891	13	33487163	trf207023_trf207024	P
3892	13	34008957	trf207164	M
3893	13	34009086	trf207164	P
3894	13	34345935	trf207278	M
3895	13	34346205	trf207278	P
3896	13	34397972	RFC3	M
3897	13	34398220	RFC3	P
3898	13	36731413	trf207927_trf207928	M
3899	13	36731673	trf207927_trf207928	P
3900	13	36810956	trf207939	M
3901	13	36811226	trf207939	P
3902	13	37350763	trf208055	M
3903	13	37351023	trf208055	P
3904	13	38738489	trf208395	M
3905	13	38738750	trf208395	P
3906	13	40759982	trf208921	M
3907	13	40760252	trf208921	P
3908	13	41271481	trf209079	M
3909	13	41271879	trf209079	P
3910	13	42766552	trf209575_trf209576	M
3911	13	42766811	trf209575_trf209576	P
3912	13	47860425	trf210970	M
3913	13	47860685	trf210970	P
3914	13	48084015	trf211013_trf211014	M
3915	13	48084167	trf211013_trf211014	M
3916	13	48084283	trf211013_trf211014	P
3917	13	48084456	trf211013_trf211014	P
3918	13	48881389	RB1	M
3919	13	48881665	RB1	P
3920	13	50183537	trf211531	M
3921	13	50183813	trf211531	P
3922	13	50308978	trf211589	M
3923	13	50309239	trf211589	P
3924	13	51368975	trf211916	M
3925	13	51369238	trf211916	P
3926	13	51530509	RNASEH2B	M
3927	13	51530784	RNASEH2B	P
3928	13	53743449	trf212534	M
3929	13	53743710	trf212534	P
3930	13	55035986	trf212859	M
3931	13	55036246	trf212859	P
3932	13	55106012	trf212888	M
3933	13	55106267	trf212888	P
3934	13	55611171	trf213027	M
3935	13	55611458	trf213027	P
3936	13	59156628	trf214049_trf214050	M
3937	13	59156887	trf214049_trf214050	P
3938	13	60015124	trf214294	M
3939	13	60015421	trf214294	P
3940	13	60117698	trf214318	M
3941	13	60117980	trf214318	P
3942	13	60829273	trf214476	M
3943	13	60829534	trf214476	P
3944	13	61502768	trf214642_trf214643_trf214645	M
3945	13	61503037	trf214642_trf214643_trf214645	P
3946	13	61823376	trf214770	M
3947	13	61823625	trf214770	P
3948	13	61830608	trf214771	M
3949	13	61830881	trf214771	P
3950	13	63265458	trf215211	M
3951	13	63265718	trf215211	P
3952	13	63633454	trf215315	M
3953	13	63633558	trf215315	M
3954	13	63633822	trf215315	P
3955	13	64475518	trf215636	M
3956	13	64475776	trf215636	P
3957	13	64763894	trf215719	M
3958	13	64764142	trf215719	P
3959	13	67811433	trf216620	M
3960	13	67811691	trf216620	P
3961	13	68147482	trf216713	M
3962	13	68147743	trf216713	P
3963	13	68989367	trf216948	M
3964	13	68989618	trf216948	P
3965	13	69544657	trf217117	M
3966	13	69544921	trf217117	P
3967	13	70552972	trf217387	M
3968	13	70553220	trf217387	P
3969	13	70730213	trf217441	M
3970	13	70730456	trf217441	P
3971	13	71392058	trf217635	M
3972	13	71392322	trf217635	P
3973	13	71790230	trf217761_trf217762_trf217765	M
3974	13	71790487	trf217761_trf217762_trf217765	P
3975	13	73662115	trf218268	M
3976	13	73662452	trf218268	P
3977	13	73874735	trf218387	M
3978	13	73874996	trf218387	P
3979	13	76054893	trf218911	M
3980	13	76055146	trf218911	P
3981	13	76628309	trf219057	M
3982	13	76628592	trf219057	P
3983	13	78370033	trf219575	M
3984	13	78370400	trf219575	P
3985	13	78645118	trf219649	M
3986	13	78645379	trf219649	P
3987	13	78711360	trf219666	M
3988	13	78711623	trf219666	P
3989	13	80279971	trf220067	M
3990	13	80280275	trf220067	P
3991	13	80640587	trf220141	M
3992	13	80640879	trf220141	P
3993	13	81151465	trf220323	M
3994	13	81151602	trf220323	M
3995	13	81151816	trf220323	P
3996	13	81151885	trf220323	P
3997	13	81442570	trf220405_trf220406	M
3998	13	81442601	trf220405_trf220406	M
3999	13	81442830	trf220405_trf220406	P
4000	13	81442859	trf220405_trf220406	P
4001	13	82722106	trf220749	M
4002	13	82722265	trf220749	P
4003	13	83055983	trf220852	M
4004	13	83056266	trf220852	P
4005	13	84128632	trf221185	M
4006	13	84128901	trf221185	P
4007	13	84768735	trf221370	M
4008	13	84768996	trf221370	P
4009	13	86322717	trf221842	M
4010	13	86322977	trf221842	P
4011	13	88059557	trf222338	M
4012	13	88059816	trf222338	P
4013	13	89694846	trf222911	M
4014	13	89695106	trf222911	P
4015	13	89926124	trf222998	M
4016	13	89926395	trf222998	P
4017	13	90476954	trf223195	M
4018	13	90477222	trf223195	P
4019	13	91150653	trf223400	M
4020	13	91150917	trf223400	P
4021	13	92278195	trf223714	M
4022	13	92278454	trf223714	P
4023	13	92282940	trf223717	M
4024	13	92283197	trf223717	P
4025	13	92455953	trf223767	M
4026	13	92456182	trf223767	P
4027	13	92999980	trf223940	M
4028	13	93000242	trf223940	P
4029	13	93000244	trf223940	P
4030	13	93074316	trf223959	M
4031	13	93074574	trf223959	P
4032	13	93074665	trf223960	M
4033	13	93074927	trf223960	P
4034	13	93284619	trf224024	M
4035	13	93284858	trf224024	P
4036	13	93298948	trf224033_trf224034	M
4037	13	93299099	trf224033_trf224034	M
4038	13	93299224	trf224033_trf224034	P
4039	13	93299336	trf224033_trf224034	P
4040	13	93976683	trf224210_trf224211_trf224212	M
4041	13	93976946	trf224210_trf224211_trf224212	P
4042	13	94763541	trf224462	M
4043	13	94763820	trf224462	P
4044	13	95142548	trf224563	M
4045	13	95142839	trf224563	P
4046	13	97951757	trf225349	M
4047	13	97952018	trf225349	P
4048	13	98223665	trf225425_trf225426	M
4049	13	98223999	trf225425_trf225426	P
4050	13	98568166	trf225508_trf225509_trf225510	M
4051	13	98568425	trf225508_trf225509_trf225510	P
4052	13	98568453	trf225508_trf225509_trf225510	P
4053	13	98905783	trf225630	M
4054	13	98906051	trf225630	P
4055	13	98957294	trf225656	M
4056	13	98957555	trf225656	P
4057	13	99999366	trf225986	M
4058	13	99999626	trf225986	P
4059	13	101732698	trf226566	M
4060	13	101733195	trf226566	P
4061	13	101941690	trf226617	M
4062	13	101941950	trf226617	P
4063	13	102133306	trf226674	M
4064	13	102133582	trf226674	P
4065	13	102962834	trf226878	M
4066	13	102963097	trf226878	P
4067	13	103318999	trf226963	M
4068	13	103319259	trf226963	P
4069	13	103524422	ERCC5_1_ERCC5_2	M
4070	13	103524693	ERCC5_1_ERCC5_2	P
4071	13	104718906	trf227348	M
4072	13	104719172	trf227348	P
4073	13	104966679	trf227431_trf227432	M
4074	13	104966763	trf227431_trf227432	M
4075	13	104966939	trf227431_trf227432	P
4076	13	104967039	trf227431_trf227432	P
4077	13	105262197	trf227559_trf227561	M
4078	13	105262338	trf227559_trf227561	M
4079	13	105262465	trf227559_trf227561	P
4080	13	105262603	trf227559_trf227561	P
4081	13	105576739	trf227667	M
4082	13	105577111	trf227667	P
4083	13	106132727	trf227813	M
4084	13	106132992	trf227813	P
4085	13	106147962	trf227820	M
4086	13	106148223	trf227820	P
4087	13	107888970	trf228355	M
4088	13	107889080	trf228355	P
4089	13	107942377	trf228372	M
4090	13	107942624	trf228372	P
4091	13	108910347	trf228666	M
4092	13	108910644	trf228666	P
4093	13	110205079	trf229176	M
4094	13	110205340	trf229176	P
4095	13	110407451	nc-IRS2	M
4096	13	110407711	nc-IRS2	P
4097	13	110523848	trf229266_trf229267_trf229268	M
4098	13	110523917	trf229266_trf229267_trf229268	M
4099	13	110524108	trf229266_trf229267_trf229268	P
4100	13	110524177	trf229266_trf229267_trf229268	P
4101	13	112289614	trf229970	M
4102	13	112289872	trf229970	P
4103	13	112332259	trf229994_trf229995	M
4104	13	112332522	trf229994_trf229995	P
4105	13	112671044	trf230103	M
4106	13	112671298	trf230103	P
4107	13	112795366	trf230188	M
4108	13	112795626	trf230188	P
4109	13	114460238	trf231297	M
4110	13	114460498	trf231297	P
4111	13	114460555	trf231297	P
4112	13	115000260	trf231786	M
4113	13	115000556	trf231786	P
4114	14	20324316	trf232352	M
4115	14	20324480	trf232352	M
4116	14	20324597	trf232352	P
4117	14	20324740	trf232352	P
4118	14	21108576	trf232635	M
4119	14	21108893	trf232635	P
4120	14	22115613	trf233000	M
4121	14	22115884	trf233000	P
4122	14	22115783	trf233000	M
4123	14	22116041	trf233000	P
4124	14	22661611	trf233139	M
4125	14	22661873	trf233139	P
4126	14	22884549	trf233194	M
4127	14	22884808	trf233194	P
4128	14	23101611	trf233227	M
4129	14	23101871	trf233227	P
4130	14	23652264	NR-21_14	M
4131	14	23652523	NR-21_14	P
4132	14	25748861	trf234031	M
4133	14	25749067	trf234031	P
4134	14	26655844	trf234243	M
4135	14	26656103	trf234243	P
4136	14	29273636	trf234914	M
4137	14	29273972	trf234914	P
4138	14	31103364	trf235457	M
4139	14	31103624	trf235457	P
4140	14	32208169	trf235837	M
4141	14	32208613	trf235837	P
4142	14	32534555	trf235944	M
4143	14	32534818	trf235944	P
